Area,Filename,Lat,Lon
ortigas_cbd,zm128m_lat14d578185_lon121d051556,14.57818486,121.0515557
ortigas_cbd,zm128m_lat14d577028_lon121d051556,14.57702801,121.0515557
ortigas_cbd,zm128m_lat14d579342_lon121d052744,14.5793417,121.0527435
ortigas_cbd,zm128m_lat14d578185_lon121d052744,14.57818485,121.0527435
ortigas_cbd,zm128m_lat14d577028_lon121d052744,14.57702799,121.0527435
ortigas_cbd,zm128m_lat14d575871_lon121d052743,14.57587113,121.0527435
ortigas_cbd,zm128m_lat14d581655_lon121d053931,14.5816554,121.0539314
ortigas_cbd,zm128m_lat14d580499_lon121d053931,14.58049854,121.0539314
ortigas_cbd,zm128m_lat14d579342_lon121d053931,14.57934168,121.0539314
ortigas_cbd,zm128m_lat14d578185_lon121d053931,14.57818483,121.0539314
ortigas_cbd,zm128m_lat14d577028_lon121d053931,14.57702797,121.0539313
ortigas_cbd,zm128m_lat14d575871_lon121d053931,14.57587111,121.0539313
ortigas_cbd,zm128m_lat14d574714_lon121d053931,14.57471426,121.0539313
ortigas_cbd,zm128m_lat14d573557_lon121d053931,14.5735574,121.0539313
ortigas_cbd,zm128m_lat14d582812_lon121d055119,14.58281222,121.0551193
ortigas_cbd,zm128m_lat14d581655_lon121d055119,14.58165537,121.0551193
ortigas_cbd,zm128m_lat14d580499_lon121d055119,14.58049851,121.0551193
ortigas_cbd,zm128m_lat14d579342_lon121d055119,14.57934166,121.0551192
ortigas_cbd,zm128m_lat14d578185_lon121d055119,14.5781848,121.0551192
ortigas_cbd,zm128m_lat14d577028_lon121d055119,14.57702794,121.0551192
ortigas_cbd,zm128m_lat14d575871_lon121d055119,14.57587109,121.0551191
ortigas_cbd,zm128m_lat14d574714_lon121d055119,14.57471423,121.0551191
ortigas_cbd,zm128m_lat14d573557_lon121d055119,14.57355737,121.0551191
ortigas_cbd,zm128m_lat14d586283_lon121d056307,14.58628276,121.0563073
ortigas_cbd,zm128m_lat14d585126_lon121d056307,14.5851259,121.0563073
ortigas_cbd,zm128m_lat14d583969_lon121d056307,14.58396905,121.0563072
ortigas_cbd,zm128m_lat14d582812_lon121d056307,14.58281219,121.0563072
ortigas_cbd,zm128m_lat14d581655_lon121d056307,14.58165534,121.0563072
ortigas_cbd,zm128m_lat14d580498_lon121d056307,14.58049848,121.0563071
ortigas_cbd,zm128m_lat14d579342_lon121d056307,14.57934162,121.0563071
ortigas_cbd,zm128m_lat14d578185_lon121d056307,14.57818477,121.0563071
ortigas_cbd,zm128m_lat14d577028_lon121d056307,14.57702791,121.056307
ortigas_cbd,zm128m_lat14d575871_lon121d056307,14.57587105,121.056307
ortigas_cbd,zm128m_lat14d574714_lon121d056307,14.5747142,121.0563069
ortigas_cbd,zm128m_lat14d573557_lon121d056307,14.57355734,121.0563069
ortigas_cbd,zm128m_lat14d589753_lon121d057495,14.58975329,121.0574953
ortigas_cbd,zm128m_lat14d588596_lon121d057495,14.58859643,121.0574953
ortigas_cbd,zm128m_lat14d58744_lon121d057495,14.58743958,121.0574952
ortigas_cbd,zm128m_lat14d586283_lon121d057495,14.58628272,121.0574952
ortigas_cbd,zm128m_lat14d585126_lon121d057495,14.58512586,121.0574952
ortigas_cbd,zm128m_lat14d583969_lon121d057495,14.58396901,121.0574951
ortigas_cbd,zm128m_lat14d582812_lon121d057495,14.58281215,121.0574951
ortigas_cbd,zm128m_lat14d581655_lon121d057495,14.5816553,121.057495
ortigas_cbd,zm128m_lat14d580498_lon121d057495,14.58049844,121.057495
ortigas_cbd,zm128m_lat14d579342_lon121d057495,14.57934158,121.0574949
ortigas_cbd,zm128m_lat14d578185_lon121d057495,14.57818473,121.0574949
ortigas_cbd,zm128m_lat14d577028_lon121d057495,14.57702787,121.0574949
ortigas_cbd,zm128m_lat14d575871_lon121d057495,14.57587101,121.0574948
ortigas_cbd,zm128m_lat14d574714_lon121d057495,14.57471416,121.0574948
ortigas_cbd,zm128m_lat14d592067_lon121d058683,14.59206695,121.0586833
ortigas_cbd,zm128m_lat14d59091_lon121d058683,14.5909101,121.0586833
ortigas_cbd,zm128m_lat14d589753_lon121d058683,14.58975324,121.0586832
ortigas_cbd,zm128m_lat14d588596_lon121d058683,14.58859639,121.0586832
ortigas_cbd,zm128m_lat14d58744_lon121d058683,14.58743953,121.0586831
ortigas_cbd,zm128m_lat14d586283_lon121d058683,14.58628267,121.0586831
ortigas_cbd,zm128m_lat14d585126_lon121d058683,14.58512582,121.058683
ortigas_cbd,zm128m_lat14d583969_lon121d058683,14.58396896,121.058683
ortigas_cbd,zm128m_lat14d582812_lon121d058683,14.58281211,121.0586829
ortigas_cbd,zm128m_lat14d581655_lon121d058683,14.58165525,121.0586829
ortigas_cbd,zm128m_lat14d580498_lon121d058683,14.58049839,121.0586828
ortigas_cbd,zm128m_lat14d579342_lon121d058683,14.57934154,121.0586828
ortigas_cbd,zm128m_lat14d578185_lon121d058683,14.57818468,121.0586827
ortigas_cbd,zm128m_lat14d577028_lon121d058683,14.57702782,121.0586827
ortigas_cbd,zm128m_lat14d575871_lon121d058683,14.57587097,121.0586826
ortigas_cbd,zm128m_lat14d592067_lon121d059871,14.5920669,121.0598713
ortigas_cbd,zm128m_lat14d59091_lon121d059871,14.59091005,121.0598712
ortigas_cbd,zm128m_lat14d589753_lon121d059871,14.58975319,121.0598711
ortigas_cbd,zm128m_lat14d588596_lon121d059871,14.58859633,121.0598711
ortigas_cbd,zm128m_lat14d587439_lon121d059871,14.58743948,121.059871
ortigas_cbd,zm128m_lat14d586283_lon121d059871,14.58628262,121.059871
ortigas_cbd,zm128m_lat14d585126_lon121d059871,14.58512577,121.0598709
ortigas_cbd,zm128m_lat14d583969_lon121d059871,14.58396891,121.0598709
ortigas_cbd,zm128m_lat14d582812_lon121d059871,14.58281206,121.0598708
ortigas_cbd,zm128m_lat14d581655_lon121d059871,14.5816552,121.0598707
ortigas_cbd,zm128m_lat14d580498_lon121d059871,14.58049834,121.0598707
ortigas_cbd,zm128m_lat14d579341_lon121d059871,14.57934149,121.0598706
ortigas_cbd,zm128m_lat14d578185_lon121d059871,14.57818463,121.0598706
ortigas_cbd,zm128m_lat14d577028_lon121d059871,14.57702777,121.0598705
ortigas_cbd,zm128m_lat14d59091_lon121d061059,14.59090999,121.0610591
ortigas_cbd,zm128m_lat14d589753_lon121d061059,14.58975313,121.061059
ortigas_cbd,zm128m_lat14d588596_lon121d061059,14.58859628,121.061059
ortigas_cbd,zm128m_lat14d587439_lon121d061059,14.58743942,121.0610589
ortigas_cbd,zm128m_lat14d586283_lon121d061059,14.58628257,121.0610589
ortigas_cbd,zm128m_lat14d585126_lon121d061059,14.58512571,121.0610588
ortigas_cbd,zm128m_lat14d583969_lon121d061059,14.58396885,121.0610587
ortigas_cbd,zm128m_lat14d582812_lon121d061059,14.582812,121.0610587
ortigas_cbd,zm128m_lat14d581655_lon121d061059,14.58165514,121.0610586
ortigas_cbd,zm128m_lat14d580498_lon121d061059,14.58049829,121.0610585
ortigas_cbd,zm128m_lat14d579341_lon121d061058,14.57934143,121.0610585
ortigas_cbd,zm128m_lat14d578185_lon121d061058,14.57818457,121.0610584
ortigas_cbd,zm128m_lat14d577028_lon121d061058,14.57702772,121.0610584
ortigas_cbd,zm128m_lat14d575871_lon121d061058,14.57587086,121.0610583
ortigas_cbd,zm128m_lat14d589753_lon121d062247,14.58975307,121.0622469
ortigas_cbd,zm128m_lat14d588596_lon121d062247,14.58859621,121.0622469
ortigas_cbd,zm128m_lat14d587439_lon121d062247,14.58743936,121.0622468
ortigas_cbd,zm128m_lat14d586283_lon121d062247,14.5862825,121.0622467
ortigas_cbd,zm128m_lat14d585126_lon121d062247,14.58512565,121.0622467
ortigas_cbd,zm128m_lat14d583969_lon121d062247,14.58396879,121.0622466
ortigas_cbd,zm128m_lat14d582812_lon121d062247,14.58281193,121.0622465
ortigas_cbd,zm128m_lat14d581655_lon121d062246,14.58165508,121.0622465
ortigas_cbd,zm128m_lat14d580498_lon121d062246,14.58049822,121.0622464
ortigas_cbd,zm128m_lat14d579341_lon121d062246,14.57934137,121.0622463
ortigas_cbd,zm128m_lat14d578185_lon121d062246,14.57818451,121.0622463
ortigas_cbd,zm128m_lat14d577028_lon121d062246,14.57702765,121.0622462
ortigas_cbd,zm128m_lat14d575871_lon121d062246,14.5758708,121.0622461
ortigas_cbd,zm128m_lat14d574714_lon121d062246,14.57471394,121.0622461
ortigas_cbd,zm128m_lat14d589753_lon121d063435,14.589753,121.0634349
ortigas_cbd,zm128m_lat14d588596_lon121d063435,14.58859614,121.0634348
ortigas_cbd,zm128m_lat14d587439_lon121d063435,14.58743929,121.0634347
ortigas_cbd,zm128m_lat14d586282_lon121d063435,14.58628243,121.0634346
ortigas_cbd,zm128m_lat14d585126_lon121d063435,14.58512558,121.0634346
ortigas_cbd,zm128m_lat14d583969_lon121d063434,14.58396872,121.0634345
ortigas_cbd,zm128m_lat14d582812_lon121d063434,14.58281187,121.0634344
ortigas_cbd,zm128m_lat14d581655_lon121d063434,14.58165501,121.0634343
ortigas_cbd,zm128m_lat14d580498_lon121d063434,14.58049815,121.0634343
ortigas_cbd,zm128m_lat14d579341_lon121d063434,14.5793413,121.0634342
ortigas_cbd,zm128m_lat14d578184_lon121d063434,14.57818444,121.0634341
ortigas_cbd,zm128m_lat14d577028_lon121d063434,14.57702758,121.063434
ortigas_cbd,zm128m_lat14d575871_lon121d063434,14.57587073,121.063434
ortigas_cbd,zm128m_lat14d574714_lon121d063434,14.57471387,121.0634339
ortigas_cbd,zm128m_lat14d573557_lon121d063434,14.57355701,121.0634338
ortigas_cbd,zm128m_lat14d59091_lon121d064623,14.59090978,121.0646228
ortigas_cbd,zm128m_lat14d589753_lon121d064623,14.58975292,121.0646228
ortigas_cbd,zm128m_lat14d588596_lon121d064623,14.58859607,121.0646227
ortigas_cbd,zm128m_lat14d587439_lon121d064623,14.58743921,121.0646226
ortigas_cbd,zm128m_lat14d586282_lon121d064623,14.58628236,121.0646225
ortigas_cbd,zm128m_lat14d585126_lon121d064622,14.5851255,121.0646224
ortigas_cbd,zm128m_lat14d583969_lon121d064622,14.58396865,121.0646224
ortigas_cbd,zm128m_lat14d582812_lon121d064622,14.58281179,121.0646223
ortigas_cbd,zm128m_lat14d581655_lon121d064622,14.58165493,121.0646222
ortigas_cbd,zm128m_lat14d580498_lon121d064622,14.58049808,121.0646221
ortigas_cbd,zm128m_lat14d579341_lon121d064622,14.57934122,121.064622
ortigas_cbd,zm128m_lat14d578184_lon121d064622,14.57818436,121.0646219
ortigas_cbd,zm128m_lat14d577028_lon121d064622,14.57702751,121.0646219
ortigas_cbd,zm128m_lat14d575871_lon121d064622,14.57587065,121.0646218
ortigas_cbd,zm128m_lat14d574714_lon121d064622,14.57471379,121.0646217
ortigas_cbd,zm128m_lat14d573557_lon121d064622,14.57355694,121.0646216
ortigas_cbd,zm128m_lat14d5724_lon121d064622,14.57240008,121.0646215
ortigas_cbd,zm128m_lat14d59091_lon121d065811,14.5909097,121.0658107
ortigas_cbd,zm128m_lat14d589753_lon121d065811,14.58975284,121.0658107
ortigas_cbd,zm128m_lat14d588596_lon121d065811,14.58859599,121.0658106
ortigas_cbd,zm128m_lat14d587439_lon121d06581,14.58743913,121.0658105
ortigas_cbd,zm128m_lat14d586282_lon121d06581,14.58628228,121.0658104
ortigas_cbd,zm128m_lat14d585125_lon121d06581,14.58512542,121.0658103
ortigas_cbd,zm128m_lat14d583969_lon121d06581,14.58396856,121.0658102
ortigas_cbd,zm128m_lat14d582812_lon121d06581,14.58281171,121.0658101
ortigas_cbd,zm128m_lat14d581655_lon121d06581,14.58165485,121.0658101
ortigas_cbd,zm128m_lat14d580498_lon121d06581,14.580498,121.06581
ortigas_cbd,zm128m_lat14d579341_lon121d06581,14.57934114,121.0658099
ortigas_cbd,zm128m_lat14d578184_lon121d06581,14.57818428,121.0658098
ortigas_cbd,zm128m_lat14d577027_lon121d06581,14.57702743,121.0658097
ortigas_cbd,zm128m_lat14d575871_lon121d06581,14.57587057,121.0658096
ortigas_cbd,zm128m_lat14d574714_lon121d06581,14.57471371,121.0658095
ortigas_cbd,zm128m_lat14d573557_lon121d065809,14.57355686,121.0658094
ortigas_cbd,zm128m_lat14d5724_lon121d065809,14.5724,121.0658094
ortigas_cbd,zm128m_lat14d571243_lon121d065809,14.57124314,121.0658093
ortigas_cbd,zm128m_lat14d59091_lon121d066999,14.59090961,121.0669987
ortigas_cbd,zm128m_lat14d589753_lon121d066999,14.58975275,121.0669986
ortigas_cbd,zm128m_lat14d588596_lon121d066998,14.5885959,121.0669985
ortigas_cbd,zm128m_lat14d587439_lon121d066998,14.58743904,121.0669984
ortigas_cbd,zm128m_lat14d586282_lon121d066998,14.58628219,121.0669983
ortigas_cbd,zm128m_lat14d585125_lon121d066998,14.58512533,121.0669982
ortigas_cbd,zm128m_lat14d583968_lon121d066998,14.58396848,121.0669981
ortigas_cbd,zm128m_lat14d582812_lon121d066998,14.58281162,121.066998
ortigas_cbd,zm128m_lat14d581655_lon121d066998,14.58165476,121.0669979
ortigas_cbd,zm128m_lat14d580498_lon121d066998,14.58049791,121.0669978
ortigas_cbd,zm128m_lat14d579341_lon121d066998,14.57934105,121.0669977
ortigas_cbd,zm128m_lat14d578184_lon121d066998,14.5781842,121.0669976
ortigas_cbd,zm128m_lat14d59091_lon121d068187,14.59090952,121.0681866
ortigas_cbd,zm128m_lat14d589753_lon121d068186,14.58975266,121.0681865
ortigas_cbd,zm128m_lat14d579341_lon121d068186,14.57934096,121.0681856
ortigas_cbd,zm128m_lat14d592066_lon121d069375,14.59206627,121.0693746
ortigas_cbd,zm128m_lat14d590909_lon121d069374,14.59090942,121.0693745
ortigas_cbd,zm128m_lat14d589753_lon121d069374,14.58975256,121.0693744
